# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 159, mean observations per image: 812.786
420 0.9270511461903627 -0.0724561252846317 0.3342256054348092 -0.1536864565523193 -0.6828400508424866 0.1289867655540212 0.3716129467997195 420 image_000420.jpg

37 0.978000770360863 -0.05237044175660488 0.1753681956954955 -0.1000890900262513 -0.361213705455078 0.02819670546868996 0.2188805695961915 37 image_000037.jpg

340 0.9904347962500175 -0.1148575354509865 -0.0588052790379924 0.04887330646248111 -0.07426773148288579 -0.1125820523848005 -0.07119242704494488 340 image_000340.jpg

506 0.983985969950265 0.001399972226731314 0.1589156838866112 -0.08071837729817839 -0.4952600496932409 0.05761370565051463 0.5041169383390777 506 image_000506.jpg

382 0.9861570265779529 -0.0636270312890304 0.1280734695108949 -0.0839232162617571 -0.3414847438860444 -0.008426728694619884 0.1118820381932594 382 image_000382.jpg

487 0.9744879152376194 -0.03203355576045429 0.199721247726907 -0.09725521871646617 -0.5821325376302562 0.06001318742704259 0.3304944028721073 487 image_000487.jpg

421 0.9712620418800323 -0.03240056919964769 0.2132986019426301 -0.1005184337715649 -0.4870746953752444 0.04913915152388512 0.3394597081122066 421 image_000421.jpg

314 0.9807723251616933 -0.003727815297640016 0.1783238890934833 -0.07919810710242649 -0.4182760807730188 0.1020959885027848 0.6637996139572461 314 image_000314.jpg

176 0.9986275258886513 -0.00911644872773858 0.03335359589470011 -0.03933818171952688 -0.3458964582397119 0.006414346137775973 0.2624106772662564 176 image_000176.jpg

343 0.9595982971567748 -0.03475445414057458 0.2607661705179194 -0.09982104149240437 -0.607204058336422 0.07060281066231522 0.3429947686489478 343 image_000343.jpg

375 0.9918371374487538 -0.04260319723077843 -0.1199009701514924 -0.008235151480580327 -0.05448475878561987 -0.05949711155429516 -0.02615889228160656 375 image_000375.jpg

350 0.9471393041346092 0.001626043563982986 0.3026512934205086 -0.1064269192292503 -0.6219840166649688 0.188610430517765 1.317929690578457 350 image_000350.jpg

95 0.9780057023978802 -0.05067726504347172 0.1762840753382185 -0.09930048170624292 -0.4700200194529005 0.09153508804337249 0.4114358620532046 95 image_000095.jpg

3 0.9758350028643766 0.01785987705355321 0.2020884407877298 -0.08116239323909991 -0.4387423736188855 0.1260753932320973 1.879336400147943 3 image_000003.jpg

258 0.9933076408383369 0.007542472524168167 0.09560660658512217 -0.06436162317466336 -0.3571383050295141 0.009226355542903922 0.267408378035988 258 image_000258.jpg

39 0.998065106031496 -0.01522867844324584 0.02443782399205108 -0.05510829550752071 -0.3945592307409975 0.01255641180558895 0.2156358547530124 39 image_000039.jpg

329 0.9981134655306539 -0.01641071365918305 0.04278416300492363 -0.04086213160803483 -0.2457923816158235 -0.02003889769571439 0.1273060468150607 329 image_000329.jpg

425 0.9741404442988982 0.02039847223470375 0.2025816151473074 -0.09795400102059994 -0.4626135533506712 0.1048744116496285 0.8100813166300584 425 image_000425.jpg

523 0.9922995567670176 -0.01380826497496273 -0.03352989933546471 -0.118434231997827 -0.4210365467369647 0.0761946236347231 0.2469723129134334 523 image_000523.jpg

46 0.9955665148555631 -0.01293137872575627 -0.07575298249873949 -0.05423633085989928 -0.2489206790491005 -0.0452372825283906 -0.04368003329899339 46 image_000046.jpg

303 0.9795637338162847 -0.04675825727472598 0.1727893680551188 -0.0917190877388263 -0.2517499932505104 -0.07684573196915745 -0.09402119309729517 303 image_000303.jpg

434 0.9954372513500297 0.03137424979577657 0.06795210104023243 -0.05918485480820461 -0.4291739660016017 -0.006097787353449721 0.2494259792492083 434 image_000434.jpg

179 0.9939193287982537 -0.001812297338762953 -0.1100957919907266 2.349358713922681e-06 -0.08479003450462486 -0.05719858648670444 -0.02803993233958602 179 image_000179.jpg

372 0.9936259442835289 0.0008818208960087874 -0.1117532856789074 -0.01476172004007151 -0.157607186277712 -0.03551410896271661 0.08323436286642355 372 image_000372.jpg

