# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 361, mean track length: 4.05
0 -0.1310004609040614 -0.2230936604830657 1.210478956747689 183 178 166 2.16
1 -0.4323358047204427 -0.2420464743628113 1.101805174220745 197 209 211 6.21
2 -0.3353002900240719 -0.2236685720907664 1.140050161223068 193 182 168 2.91
3 -0.3781466139641177 -0.2052612981653276 1.118649782157775 135 133 110 4.67
4 -0.4804957063569661 -0.2238502631960638 1.132174056203186 134 128 118 2.73
5 -0.2108726065346647 -0.1821350406491154 1.177808454268483 195 186 167 2.26
6 0.1516089639169494 -0.1612492765889184 1.335554836617897 163 152 133 3.43
7 0.1063396596681479 -0.1543335954002186 1.301188057775711 129 121 107 4.4
8 0.1062284524848104 -0.156765440314676 1.302179373514813 152 146 134 3.09
9 0.1610624762377785 -0.1470331704999806 1.305502076389587 146 139 119 4.5
10 0.09377297905658746 -0.1522204110171463 1.298106690508862 121 110 92 5.41
11 0.09158454951514308 -0.1527647098621781 1.304728378603424 142 128 107 4.34
12 0.09687371528362615 -0.1499901471844656 1.292057684959293 144 135 118 4.94
13 0.09426704906628716 -0.156977293863638 1.305406236770563 127 117 98 2.71
14 0.03109836821451811 -0.1554584828535234 1.271183899380073 161 154 141 4.38
15 -0.1284006642397298 -0.1702403283085888 1.215124508995572 175 171 161 4.57
16 0.01368014548409208 -0.1539989950876711 1.255916303670906 176 168 146 5.45
17 0.0167833747989693 -0.1577643812190683 1.269822270411359 176 176 159 1.54
18 -0.003543084499287974 -0.1576460033612411 1.268313225314805 170 163 141 4.03
19 0.006097422286499454 -0.1602926850354543 1.266814729504722 156 150 134 3.5
20 -0.008475919784225627 -0.1604409910544269 1.260754666228218 134 133 122 4.8
21 -0.004521984197903728 -0.1565839829519688 1.254891241014237 150 144 127 5.23
22 -0.1320468406106415 -0.1710035227347674 1.215601134966555 186 190 186 2.72
23 -0.04080191965783014 -0.1634670538783822 1.247561311366415 138 127 102 3.71
24 -0.06314816623566771 -0.1633893215946035 1.241132422198008 139 135 119 2.53
25 -0.06051367261147639 -0.1599258709352681 1.235849101202627 143 135 117 5.29
26 -0.07326324249878347 -0.1634269783049278 1.234345645087739 178 172 156 2.59
27 -0.07063902043905124 -0.1592352394405742 1.229977314565158 165 158 142 4.97
28 -0.13263800579731 -0.1683949358838989 1.215130069463932 148 148 140 2.17
29 -0.06296938486230746 -0.1594307254129536 1.237644111009171 156 148 133 3.29
30 -0.05791336556488752 -0.1560004321978583 1.236515168867682 132 125 102 4.94
31 -0.06258821773063805 -0.1620696944194838 1.2460215253144 134 125 95 2.62
32 -0.05503056016846147 -0.1600856265410237 1.241554223160701 152 146 122 3.1
33 -0.234587427359005 -0.1698148205950677 1.157379824298809 171 164 147 3.31
34 -0.1302129860600534 -0.1600385638836942 1.206137990367955 164 156 138 3.94
35 -0.0170803961364922 -0.1530043109748351 1.259184245775104 150 143 124 3.84
36 -0.2581394540247301 -0.1744141291269303 1.186902015108372 174 170 151 1.38
37 -0.04161575488397051 -0.1539910747922625 1.2456612534865 150 139 112 3.3
38 -0.385695570083033 -0.1812995146012659 1.131118095027404 117 105 99 2.93
39 -0.04539880987389799 -0.1508926966087859 1.25883635099189 166 145 93 2.69
40 -0.4333764888789329 -0.1796442432275563 1.121944221892031 113 101 91 3.03
41 -0.4362183115286516 -0.1806070115387594 1.118063778582185 119 108 95 4.4
42 -0.3151855925024112 -0.1679221890848955 1.150322119480657 133 131 123 1.71
43 -0.2939909156938486 -0.1621388608344897 1.147684703766803 164 155 139 4.5
44 -0.3356104568566523 -0.1614071496701178 1.135634961550355 156 146 127 4.0
45 -0.3358813810826677 -0.1619399252047877 1.140337287971097 177 166 149 4.46
46 -0.3943259696829266 -0.1684827241449554 1.13312367363324 130 125 116 3.16
47 -0.3942971113865673 -0.1662573197001481 1.132680384313853 100 90 75 4.04
48 -0.3929896270208595 -0.1652036045949943 1.123981933522922 110 96 81 3.12
49 -0.4392359027019454 -0.1677990808108257 1.124132625150164 130 122 106 4.1
50 -0.4402157139973119 -0.1680692228652099 1.125896687102157 127 119 105 4.45
51 -0.4143061334283878 -0.1651893207309662 1.126613393339551 145 137 124 4.52
52 -0.4207917809383566 -0.1659558881284491 1.124228806414159 136 128 112 3.54
53 -0.4843634473115578 -0.1682865859652224 1.110636978956128 138 126 107 4.66
54 -0.4863705287705581 -0.1671299945047475 1.111250653626894 125 110 90 3.53
55 0.207988132945099 -0.1123373011682261 1.366143677029869 185 180 155 1.21
56 0.1643171448494911 -0.1175885018818356 1.396141454227366 75 67 55 1.76
57 0.006496988444778029 -0.08775438014387568 1.268848570382789 122 112 91 1.66
58 0.1855170777585895 -0.07289744751532778 1.342470971210756 88 88 77 4.94
59 -0.3381998970027617 -0.1096790159793067 1.151252686190789 137 126 117 2.08
60 -0.01363452945332805 -0.08660848934237225 1.257035250509479 92 103 121 2.59
61 0.0522352193378256 -0.07880163380650451 1.260399701249621 83 81 74 6.02
62 -0.5490360157058256 -0.1268331303568172 1.145757788281093 93 91 90 1.45
63 -0.3810270165757852 -0.1073090510675201 1.135257458424839 108 93 80 3.82
64 -0.4205578014070004 -0.1070705566558326 1.150512142712788 160 141 100 1.35
65 0.1807893234320642 -0.05575971711422115 1.334720666799607 85 64 37 4.23
66 -0.4348219898213285 -0.09031290321590879 1.122927597442484 149 142 126 4.37
67 0.2073911832867384 -0.05134735908451984 1.369587124107265 112 113 103 5.53
68 0.182049061804785 -0.04913143382765364 1.336879637936712 51 47 38 3.61
69 0.2241900686616073 -0.0468722312401143 1.367355786628365 55 57 56 7.74
70 0.1981817342443984 -0.04925530074709676 1.349591955116515 36 36 34 2.49
71 0.2084510391026668 -0.04631618446686905 1.365844441499523 67 68 61 5.74
72 -0.4206602482763616 -0.07669480515294128 1.112118904755665 145 147 132 2.39
73 0.2085815419645691 -0.02984137242993774 1.364638540037673 136 136 124 5.97
74 0.1514558152404364 -0.02731263022191234 1.355863622118195 101 102 99 5.75
75 -0.3876123672256768 -0.05165284761959307 1.123498047106012 145 139 125 3.11
76 -0.06669847119209282 -0.0228935266179698 1.216278272343505 109 114 122 4.15
77 -0.004976099268830469 -0.02089006857036139 1.246068903900103 108 104 94 4.72
78 0.1680922177472807 -0.01139942791488134 1.334971626783424 104 103 98 5.52
79 -0.2666724806236686 -0.03236764380290152 1.174901710982735 82 70 56 3.32
80 -0.4630840682327524 -0.04406589921262841 1.150178899138914 59 58 55 2.5
81 -0.4262936290258179 -0.03057025054775675 1.101601097991852 104 100 97 3.52
82 -0.4284549655264843 -0.02976113458143238 1.105852996334042 117 116 112 3.65
83 -0.4443165844372184 -0.02863418847178072 1.10087590712806 100 83 57 3.0
84 -0.4549320607306541 -0.02947270627830703 1.106533700365419 111 96 78 3.28
85 -0.4463006377224064 -0.03093350589034741 1.100805059855934 110 99 80 3.56
86 0.2403570613713677 0.007384570821136388 1.33478094827451 58 58 55 6.86
87 0.1839064128011089 0.005392624638275632 1.363191019909023 79 78 74 4.9
88 -0.1695921180671173 -0.01091619426639479 1.182306586900351 158 160 155 3.17
89 -0.1694849963581783 -0.01078813933453267 1.181863393852095 174 178 177 4.05
